length_string	hash_name	number_strings	collision_proportion
100	AP	670000	7.16418e-05
100	AP	680000	7.05882e-05
100	AP	690000	6.95652e-05
100	AP	700000	7.28571e-05
100	AP	710000	7.32394e-05
100	AP	720000	7.63889e-05
100	AP	730000	7.67123e-05
100	AP	740000	7.97297e-05
100	AP	750000	8e-05
100	AP	760000	7.89474e-05
100	AP	770000	8.05195e-05
100	AP	780000	8.07692e-05
100	AP	790000	8.10127e-05
100	AP	800000	8.375e-05
100	AP	810000	8.51852e-05
100	AP	820000	8.41463e-05
100	AP	830000	8.43373e-05
100	AP	840000	8.57143e-05
100	AP	850000	8.82353e-05
100	AP	860000	8.95349e-05
100	AP	870000	9.1954e-05
100	AP	880000	9.54545e-05
100	AP	890000	9.55056e-05
100	AP	900000	9.55556e-05
100	AP	910000	9.56044e-05
100	AP	920000	9.45652e-05
100	AP	930000	9.67742e-05
100	AP	940000	9.78723e-05
100	AP	950000	9.78947e-05
100	AP	960000	0.0001
100	AP	970000	0.000103093
100	AP	980000	0.000103061
100	AP	990000	0.000109091
100	AP	1000000	0.000113
500	RS	10000	0
500	RS	20000	0
500	RS	30000	0
500	RS	40000	0
500	RS	50000	0
500	RS	60000	0
500	RS	70000	0
500	RS	80000	0
500	RS	90000	0
500	RS	100000	0
500	RS	110000	9.09091e-06
500	RS	120000	8.33333e-06
500	RS	130000	7.69231e-06
500	RS	140000	7.14286e-06
500	RS	150000	6.66667e-06
500	RS	160000	6.25e-06
500	RS	170000	5.88235e-06
500	RS	180000	1.66667e-05
500	RS	190000	1.57895e-05
500	RS	200000	2e-05
500	RS	210000	2.38095e-05
500	RS	220000	3.18182e-05
500	RS	230000	3.91304e-05
500	RS	240000	3.75e-05
500	RS	250000	3.6e-05
500	RS	260000	3.84615e-05
500	RS	270000	4.07407e-05
500	RS	280000	3.92857e-05
500	RS	290000	3.7931e-05
500	RS	300000	3.66667e-05
500	RS	310000	3.54839e-05
500	RS	320000	3.4375e-05
500	RS	330000	3.33333e-05
500	RS	340000	3.82353e-05
500	RS	350000	4.85714e-05
500	RS	360000	4.72222e-05
500	RS	370000	4.59459e-05
500	RS	380000	4.47368e-05
500	RS	390000	4.87179e-05
500	RS	400000	5e-05
500	RS	410000	4.87805e-05
500	RS	420000	4.7619e-05
500	RS	430000	4.88372e-05
500	RS	440000	5e-05
500	RS	450000	4.88889e-05
500	RS	460000	5e-05
500	RS	470000	5.10638e-05
500	RS	480000	5.41667e-05
500	RS	490000	5.91837e-05
500	RS	500000	5.8e-05
500	RS	510000	5.68627e-05
500	RS	520000	5.76923e-05
500	RS	530000	6.03774e-05
500	RS	540000	5.92593e-05
500	RS	550000	6e-05
500	RS	560000	6.25e-05
500	RS	570000	6.49123e-05
500	RS	580000	6.37931e-05
500	RS	590000	6.44068e-05
500	RS	600000	6.66667e-05
500	RS	610000	6.88525e-05
500	RS	620000	6.93548e-05
500	RS	630000	7.46032e-05
500	RS	640000	7.5e-05
500	RS	650000	8.15385e-05
500	RS	660000	8.0303e-05
500	RS	670000	8.20896e-05
500	RS	680000	8.23529e-05
500	RS	690000	8.26087e-05
500	RS	700000	8.85714e-05
500	RS	710000	9.01408e-05
500	RS	720000	9.02778e-05
500	RS	730000	8.90411e-05
500	RS	740000	8.91892e-05
500	RS	750000	9.33333e-05
500	RS	760000	9.47368e-05
500	RS	770000	9.87013e-05
500	RS	780000	0.0001
500	RS	790000	0.000101266
500	RS	800000	0.00010125
500	RS	810000	0.000102469
500	RS	820000	0.000102439
500	RS	830000	0.000103614
500	RS	840000	0.000104762
500	RS	850000	0.000105882
500	RS	860000	0.000105814
500	RS	870000	0.000105747
500	RS	880000	0.000110227
500	RS	890000	0.00011236
500	RS	900000	0.000111111
500	RS	910000	0.000112088
500	RS	920000	0.000115217
500	RS	930000	0.000117204
500	RS	940000	0.000118085
500	RS	950000	0.000117895
500	RS	960000	0.000119792
500	RS	970000	0.000121649
500	RS	980000	0.000123469
500	RS	990000	0.000124242
500	RS	1000000	0.000128
500	JS	10000	0
500	JS	20000	0
500	JS	30000	0
500	JS	40000	0
500	JS	50000	0
500	JS	60000	0
500	JS	70000	0
500	JS	80000	1.25e-05
500	JS	90000	1.11111e-05
500	JS	100000	1e-05
500	JS	110000	1.81818e-05
500	JS	120000	1.66667e-05
500	JS	130000	2.30769e-05
500	JS	140000	2.14286e-05
500	JS	150000	3.33333e-05
500	JS	160000	3.125e-05
500	JS	170000	3.52941e-05
500	JS	180000	3.33333e-05
500	JS	190000	3.15789e-05
500	JS	200000	3e-05
500	JS	210000	2.85714e-05
500	JS	220000	2.72727e-05
500	JS	230000	2.6087e-05
500	JS	240000	2.5e-05
500	JS	250000	2.4e-05
500	JS	260000	2.30769e-05
500	JS	270000	2.96296e-05
500	JS	280000	2.85714e-05
500	JS	290000	2.75862e-05
500	JS	300000	2.66667e-05
500	JS	310000	2.58065e-05
500	JS	320000	3.125e-05
500	JS	330000	3.33333e-05
500	JS	340000	3.52941e-05
500	JS	350000	4e-05
500	JS	360000	3.88889e-05
500	JS	370000	3.78378e-05
500	JS	380000	3.68421e-05
500	JS	390000	3.58974e-05
500	JS	400000	3.75e-05
500	JS	410000	3.90244e-05
500	JS	420000	4.52381e-05
500	JS	430000	4.4186e-05
500	JS	440000	4.77273e-05
500	JS	450000	4.66667e-05
500	JS	460000	5.21739e-05
500	JS	470000	5.31915e-05
500	JS	480000	5.83333e-05
500	JS	490000	5.71429e-05
500	JS	500000	5.8e-05
500	JS	510000	6.07843e-05
500	JS	520000	6.15385e-05
500	JS	530000	6.22642e-05
500	JS	540000	6.48148e-05
500	JS	550000	6.72727e-05
500	JS	560000	7.14286e-05
500	JS	570000	7.01754e-05
500	JS	580000	7.41379e-05
500	JS	590000	7.62712e-05
500	JS	600000	7.66667e-05
500	JS	610000	7.54098e-05
500	JS	620000	7.74194e-05
500	JS	630000	8.09524e-05
500	JS	640000	8.125e-05
500	JS	650000	8.76923e-05
500	JS	660000	8.78788e-05
500	JS	670000	9.25373e-05
500	JS	680000	9.55882e-05
500	JS	690000	9.85507e-05
500	JS	700000	9.71429e-05
500	JS	710000	9.57746e-05
500	JS	720000	9.58333e-05
500	JS	730000	9.58904e-05
500	JS	740000	9.86486e-05
500	JS	750000	9.86667e-05
500	JS	760000	0.0001
500	JS	770000	0.000102597
500	JS	780000	0.000105128
500	JS	790000	0.000105063
500	JS	800000	0.0001075
500	JS	810000	0.000108642
500	JS	820000	0.000108537
500	JS	830000	0.000112048
500	JS	840000	0.000114286
500	JS	850000	0.000115294
500	JS	860000	0.000115116
500	JS	870000	0.000114943
500	JS	880000	0.000114773
500	JS	890000	0.000119101
500	JS	900000	0.000123333
500	JS	910000	0.000124176
500	JS	920000	0.000122826
500	JS	930000	0.000123656
500	JS	940000	0.000123404
500	JS	950000	0.000125263
500	JS	960000	0.000127083
500	JS	970000	0.000126804
500	JS	980000	0.000128571
500	JS	990000	0.000127273
500	JS	1000000	0.000126
500	PJW	10000	0
500	PJW	20000	0
500	PJW	30000	3.33333e-05
500	PJW	40000	5e-05
500	PJW	50000	6e-05
500	PJW	60000	0.0001
500	PJW	70000	0.000157143
500	PJW	80000	0.0002125
500	PJW	90000	0.000211111
500	PJW	100000	0.00025
500	PJW	110000	0.000236364
500	PJW	120000	0.000275
500	PJW	130000	0.0003
500	PJW	140000	0.000285714
500	PJW	150000	0.000306667
500	PJW	160000	0.00034375
500	PJW	170000	0.000358824
500	PJW	180000	0.0004
500	PJW	190000	0.000431579
500	PJW	200000	0.00047
500	PJW	210000	0.00047619
500	PJW	220000	0.0005
500	PJW	230000	0.000504348
500	PJW	240000	0.000533333
500	PJW	250000	0.00054
500	PJW	260000	0.000546154
500	PJW	270000	0.000562963
500	PJW	280000	0.000585714
500	PJW	290000	0.000606897
500	PJW	300000	0.00061
500	PJW	310000	0.000648387
500	PJW	320000	0.000665625
500	PJW	330000	0.000693939
500	PJW	340000	0.000732353
500	PJW	350000	0.000748571
500	PJW	360000	0.000766667
500	PJW	370000	0.000789189
500	PJW	380000	0.0008
500	PJW	390000	0.000805128
500	PJW	400000	0.0008225
500	PJW	410000	0.000836585
500	PJW	420000	0.000842857
500	PJW	430000	0.00085814
500	PJW	440000	0.000863636
500	PJW	450000	0.000868889
500	PJW	460000	0.000893478
500	PJW	470000	0.000910638
500	PJW	480000	0.000933333
500	PJW	490000	0.000963265
500	PJW	500000	0.000986
500	PJW	510000	0.001
500	PJW	520000	0.001025
500	PJW	530000	0.00105283
500	PJW	540000	0.00107222
500	PJW	550000	0.00109818
500	PJW	560000	0.00112679
500	PJW	570000	0.0011614
500	PJW	580000	0.00117586
500	PJW	590000	0.00120678
500	PJW	600000	0.00123167
500	PJW	610000	0.00124754
500	PJW	620000	0.00125645
500	PJW	630000	0.0012746
500	PJW	640000	0.00127969
500	PJW	650000	0.0013
500	PJW	660000	0.00131818
500	PJW	670000	0.00136119
500	PJW	680000	0.00137941
500	PJW	690000	0.00139855
500	PJW	700000	0.00142429
500	PJW	710000	0.00144507
500	PJW	720000	0.00145278
500	PJW	730000	0.00147808
500	PJW	740000	0.00149324
500	PJW	750000	0.00149867
500	PJW	760000	0.00153158
500	PJW	770000	0.00154545
500	PJW	780000	0.00156026
500	PJW	790000	0.00157848
500	PJW	800000	0.00159125
500	PJW	810000	0.00161605
500	PJW	820000	0.00163415
500	PJW	830000	0.00165904
500	PJW	840000	0.0016881
500	PJW	850000	0.00172118
500	PJW	860000	0.00174767
500	PJW	870000	0.00175862
500	PJW	880000	0.001775
500	PJW	890000	0.00178315
500	PJW	900000	0.00179889
500	PJW	910000	0.00182308
500	PJW	920000	0.00184022
500	PJW	930000	0.00185591
500	PJW	940000	0.00187021
500	PJW	950000	0.00190421
500	PJW	960000	0.00194375
500	PJW	970000	0.00197835
500	PJW	980000	0.00200102
500	PJW	990000	0.00201717
500	PJW	1000000	0.002044
500	ELF	10000	0
500	ELF	20000	0
500	ELF	30000	6.66667e-05
500	ELF	40000	7.5e-05
500	ELF	50000	0.00012
500	ELF	60000	0.000166667
500	ELF	70000	0.000214286
500	ELF	80000	0.0002625
500	ELF	90000	0.000266667
500	ELF	100000	0.00029
500	ELF	110000	0.000272727
500	ELF	120000	0.000283333
500	ELF	130000	0.000315385
500	ELF	140000	0.000314286
500	ELF	150000	0.000326667
500	ELF	160000	0.00034375
500	ELF	170000	0.000335294
500	ELF	180000	0.000344444
500	ELF	190000	0.000352632
500	ELF	200000	0.000375
500	ELF	210000	0.000390476
500	ELF	220000	0.000413636
500	ELF	230000	0.000447826
500	ELF	240000	0.000466667
500	ELF	250000	0.000504
500	ELF	260000	0.000526923
500	ELF	270000	0.000540741
500	ELF	280000	0.00055
500	ELF	290000	0.000568966
500	ELF	300000	0.000603333
500	ELF	310000	0.000609677
500	ELF	320000	0.00060625
500	ELF	330000	0.000654545
500	ELF	340000	0.000667647
500	ELF	350000	0.0007
500	ELF	360000	0.000727778
500	ELF	370000	0.000756757
500	ELF	380000	0.000781579
500	ELF	390000	0.0008
500	ELF	400000	0.0008275
500	ELF	410000	0.00084878
500	ELF	420000	0.000864286
500	ELF	430000	0.000893023
500	ELF	440000	0.000915909
500	ELF	450000	0.000917778
500	ELF	460000	0.000945652
500	ELF	470000	0.000957447
500	ELF	480000	0.000983333
500	ELF	490000	0.00101837
500	ELF	500000	0.00103
500	ELF	510000	0.00104118
500	ELF	520000	0.00106154
500	ELF	530000	0.00109057
500	ELF	540000	0.00110556
500	ELF	550000	0.00111273
500	ELF	560000	0.00113393
500	ELF	570000	0.00115088
500	ELF	580000	0.00117241
500	ELF	590000	0.00120508
500	ELF	600000	0.001225
500	ELF	610000	0.0012377
500	ELF	620000	0.00126774
500	ELF	630000	0.00129683
500	ELF	640000	0.00131875
500	ELF	650000	0.00134615
500	ELF	660000	0.00138333
500	ELF	670000	0.00140746
500	ELF	680000	0.00143971
500	ELF	690000	0.00145942
500	ELF	700000	0.00148143
500	ELF	710000	0.00150563
500	ELF	720000	0.001525
500	ELF	730000	0.00155068
500	ELF	740000	0.00157568
500	ELF	750000	0.00160133
500	ELF	760000	0.00163026
500	ELF	770000	0.00164416
500	ELF	780000	0.0016641
500	ELF	790000	0.00168734
500	ELF	800000	0.00169625
500	ELF	810000	0.00171235
500	ELF	820000	0.00173537
500	ELF	830000	0.00175422
500	ELF	840000	0.00176905
500	ELF	850000	0.00177647
500	ELF	860000	0.00180698
500	ELF	870000	0.00182299
500	ELF	880000	0.00184545
500	ELF	890000	0.00186629
500	ELF	900000	0.00189556
500	ELF	910000	0.00192088
500	ELF	920000	0.00193478
500	ELF	930000	0.00195161
500	ELF	940000	0.00197447
500	ELF	950000	0.00199684
500	ELF	960000	0.00201771
500	ELF	970000	0.00203299
500	ELF	980000	0.0020551
500	ELF	990000	0.00207071
500	ELF	1000000	0.002095
500	BKDR	10000	0
500	BKDR	20000	0
500	BKDR	30000	3.33333e-05
500	BKDR	40000	2.5e-05
500	BKDR	50000	2e-05
500	BKDR	60000	1.66667e-05
500	BKDR	70000	1.42857e-05
500	BKDR	80000	2.5e-05
500	BKDR	90000	2.22222e-05
500	BKDR	100000	2e-05
500	BKDR	110000	1.81818e-05
500	BKDR	120000	1.66667e-05
500	BKDR	130000	1.53846e-05
500	BKDR	140000	1.42857e-05
500	BKDR	150000	2e-05
500	BKDR	160000	1.875e-05
500	BKDR	170000	1.76471e-05
500	BKDR	180000	1.66667e-05
500	BKDR	190000	1.57895e-05
500	BKDR	200000	2e-05
500	BKDR	210000	1.90476e-05
500	BKDR	220000	2.72727e-05
500	BKDR	230000	2.6087e-05
500	BKDR	240000	2.91667e-05
500	BKDR	250000	2.8e-05
500	BKDR	260000	2.69231e-05
500	BKDR	270000	2.96296e-05
500	BKDR	280000	3.21429e-05
500	BKDR	290000	3.7931e-05
500	BKDR	300000	3.66667e-05
500	BKDR	310000	3.54839e-05
500	BKDR	320000	3.4375e-05
500	BKDR	330000	3.63636e-05
500	BKDR	340000	4.11765e-05
500	BKDR	350000	4.28571e-05
500	BKDR	360000	4.44444e-05
500	BKDR	370000	5.13514e-05
500	BKDR	380000	5.26316e-05
500	BKDR	390000	5.12821e-05
500	BKDR	400000	5.25e-05
500	BKDR	410000	5.36585e-05
500	BKDR	420000	5.71429e-05
500	BKDR	430000	6.04651e-05
500	BKDR	440000	6.13636e-05
500	BKDR	450000	7.11111e-05
500	BKDR	460000	7.3913e-05
500	BKDR	470000	7.23404e-05
500	BKDR	480000	7.29167e-05
500	BKDR	490000	7.34694e-05
500	BKDR	500000	7.2e-05
500	BKDR	510000	7.45098e-05
500	BKDR	520000	7.5e-05
500	BKDR	530000	7.73585e-05
500	BKDR	540000	7.96296e-05
500	BKDR	550000	7.81818e-05
500	BKDR	560000	7.85714e-05
500	BKDR	570000	8.24561e-05
500	BKDR	580000	8.10345e-05
500	BKDR	590000	7.9661e-05
500	BKDR	600000	7.83333e-05
500	BKDR	610000	7.86885e-05
500	BKDR	620000	7.90323e-05
500	BKDR	630000	8.09524e-05
500	BKDR	640000	7.96875e-05
500	BKDR	650000	8.15385e-05
500	BKDR	660000	8.0303e-05
500	BKDR	670000	8.0597e-05
500	BKDR	680000	8.23529e-05
500	BKDR	690000	8.11594e-05
500	BKDR	700000	8.85714e-05
500	BKDR	710000	9.01408e-05
500	BKDR	720000	9.44444e-05
500	BKDR	730000	9.72603e-05
500	BKDR	740000	9.59459e-05
500	BKDR	750000	9.6e-05
500	BKDR	760000	9.47368e-05
500	BKDR	770000	9.61039e-05
500	BKDR	780000	9.74359e-05
500	BKDR	790000	9.62025e-05
500	BKDR	800000	9.875e-05
500	BKDR	810000	9.75309e-05
500	BKDR	820000	9.7561e-05
500	BKDR	830000	0.0001
500	BKDR	840000	0.000103571
500	BKDR	850000	0.000104706
500	BKDR	860000	0.000105814
500	BKDR	870000	0.000108046
500	BKDR	880000	0.000107955
500	BKDR	890000	0.000108989
500	BKDR	900000	0.000108889
500	BKDR	910000	0.000108791
500	BKDR	920000	0.000108696
500	BKDR	930000	0.000108602
500	BKDR	940000	0.000109574
500	BKDR	950000	0.000111579
500	BKDR	960000	0.000111458
500	BKDR	970000	0.000112371
500	BKDR	980000	0.000113265
500	BKDR	990000	0.000112121
500	BKDR	1000000	0.000113
500	SDBM	10000	0
500	SDBM	20000	0
500	SDBM	30000	0
500	SDBM	40000	0
500	SDBM	50000	0
500	SDBM	60000	0
500	SDBM	70000	0
500	SDBM	80000	1.25e-05
500	SDBM	90000	1.11111e-05
500	SDBM	100000	1e-05
500	SDBM	110000	9.09091e-06
500	SDBM	120000	1.66667e-05
500	SDBM	130000	1.53846e-05
500	SDBM	140000	2.14286e-05
500	SDBM	150000	2e-05
500	SDBM	160000	1.875e-05
500	SDBM	170000	1.76471e-05
500	SDBM	180000	2.22222e-05
500	SDBM	190000	2.10526e-05
500	SDBM	200000	2.5e-05
500	SDBM	210000	2.85714e-05
500	SDBM	220000	4.09091e-05
500	SDBM	230000	4.78261e-05
500	SDBM	240000	5.41667e-05
500	SDBM	250000	6.4e-05
500	SDBM	260000	6.15385e-05
500	SDBM	270000	6.2963e-05
500	SDBM	280000	6.78571e-05
500	SDBM	290000	6.55172e-05
500	SDBM	300000	6.33333e-05
500	SDBM	310000	6.45161e-05
500	SDBM	320000	6.25e-05
500	SDBM	330000	6.36364e-05
500	SDBM	340000	6.17647e-05
500	SDBM	350000	6.28571e-05
500	SDBM	360000	6.11111e-05
500	SDBM	370000	5.94595e-05
500	SDBM	380000	6.05263e-05
500	SDBM	390000	6.15385e-05
500	SDBM	400000	6.25e-05
500	SDBM	410000	6.82927e-05
500	SDBM	420000	6.90476e-05
500	SDBM	430000	6.97674e-05
500	SDBM	440000	7.04545e-05
500	SDBM	450000	7.33333e-05
500	SDBM	460000	7.3913e-05
500	SDBM	470000	7.44681e-05
500	SDBM	480000	7.91667e-05
500	SDBM	490000	7.7551e-05
500	SDBM	500000	8.2e-05
500	SDBM	510000	8.03922e-05
500	SDBM	520000	7.88462e-05
500	SDBM	530000	8.11321e-05
500	SDBM	540000	7.96296e-05
500	SDBM	550000	8.36364e-05
500	SDBM	560000	8.39286e-05
500	SDBM	570000	8.42105e-05
500	SDBM	580000	8.44828e-05
500	SDBM	590000	8.64407e-05
500	SDBM	600000	8.5e-05
500	SDBM	610000	8.36066e-05
500	SDBM	620000	8.22581e-05
500	SDBM	630000	8.25397e-05
500	SDBM	640000	8.125e-05
500	SDBM	650000	8.30769e-05
500	SDBM	660000	8.33333e-05
500	SDBM	670000	8.35821e-05
500	SDBM	680000	8.23529e-05
500	SDBM	690000	8.4058e-05
500	SDBM	700000	8.28571e-05
500	SDBM	710000	8.16901e-05
500	SDBM	720000	8.19444e-05
500	SDBM	730000	8.08219e-05
500	SDBM	740000	7.97297e-05
500	SDBM	750000	8.53333e-05
500	SDBM	760000	8.55263e-05
500	SDBM	770000	8.57143e-05
500	SDBM	780000	8.71795e-05
500	SDBM	790000	8.73418e-05
500	SDBM	800000	9e-05
500	SDBM	810000	9.01235e-05
500	SDBM	820000	9.02439e-05
500	SDBM	830000	9.15663e-05
500	SDBM	840000	9.16667e-05
500	SDBM	850000	9.29412e-05
500	SDBM	860000	9.53488e-05
500	SDBM	870000	9.42529e-05
500	SDBM	880000	9.43182e-05
500	SDBM	890000	9.77528e-05
500	SDBM	900000	9.88889e-05
500	SDBM	910000	0.000102198
500	SDBM	920000	0.000104348
500	SDBM	930000	0.000104301
500	SDBM	940000	0.000105319
500	SDBM	950000	0.000109474
500	SDBM	960000	0.000110417
500	SDBM	970000	0.00011134
500	SDBM	980000	0.000111224
500	SDBM	990000	0.000113131
500	SDBM	1000000	0.000116
500	DJB	10000	0
500	DJB	20000	0
500	DJB	30000	0
500	DJB	40000	0
500	DJB	50000	0
500	DJB	60000	0
500	DJB	70000	0
500	DJB	80000	0
500	DJB	90000	0
500	DJB	100000	0
500	DJB	110000	9.09091e-06
500	DJB	120000	8.33333e-06
500	DJB	130000	7.69231e-06
500	DJB	140000	7.14286e-06
500	DJB	150000	6.66667e-06
500	DJB	160000	6.25e-06
500	DJB	170000	5.88235e-06
500	DJB	180000	1.11111e-05
500	DJB	190000	1.57895e-05
500	DJB	200000	2e-05
500	DJB	210000	1.90476e-05
500	DJB	220000	2.27273e-05
500	DJB	230000	2.6087e-05
500	DJB	240000	2.91667e-05
500	DJB	250000	3.2e-05
500	DJB	260000	3.84615e-05
500	DJB	270000	3.7037e-05
500	DJB	280000	3.57143e-05
500	DJB	290000	3.44828e-05
500	DJB	300000	3.66667e-05
500	DJB	310000	3.87097e-05
500	DJB	320000	3.75e-05
500	DJB	330000	3.93939e-05
500	DJB	340000	4.11765e-05
500	DJB	350000	4.57143e-05
500	DJB	360000	4.72222e-05
500	DJB	370000	4.86486e-05
500	DJB	380000	4.73684e-05
500	DJB	390000	4.61538e-05
500	DJB	400000	4.75e-05
500	DJB	410000	4.63415e-05
500	DJB	420000	5e-05
500	DJB	430000	5.11628e-05
500	DJB	440000	5.22727e-05
500	DJB	450000	5.55556e-05
500	DJB	460000	5.86957e-05
500	DJB	470000	5.74468e-05
500	DJB	480000	6.04167e-05
500	DJB	490000	6.12245e-05
500	DJB	500000	6.2e-05
500	DJB	510000	6.86275e-05
500	DJB	520000	7.11538e-05
500	DJB	530000	7.16981e-05
500	DJB	540000	7.40741e-05
500	DJB	550000	7.45455e-05
500	DJB	560000	7.67857e-05
500	DJB	570000	7.7193e-05
500	DJB	580000	8.10345e-05
500	DJB	590000	7.9661e-05
500	DJB	600000	7.83333e-05
500	DJB	610000	7.86885e-05
500	DJB	620000	8.22581e-05
500	DJB	630000	8.4127e-05
500	DJB	640000	8.59375e-05
500	DJB	650000	8.46154e-05
500	DJB	660000	8.33333e-05
500	DJB	670000	8.50746e-05
500	DJB	680000	8.38235e-05
500	DJB	690000	8.55072e-05
500	DJB	700000	8.85714e-05
500	DJB	710000	8.73239e-05
500	DJB	720000	8.88889e-05
500	DJB	730000	9.17808e-05
500	DJB	740000	9.18919e-05
500	DJB	750000	9.2e-05
500	DJB	760000	9.34211e-05
500	DJB	770000	9.61039e-05
500	DJB	780000	9.48718e-05
500	DJB	790000	9.74684e-05
500	DJB	800000	9.625e-05
500	DJB	810000	9.62963e-05
500	DJB	820000	9.7561e-05
500	DJB	830000	9.87952e-05
500	DJB	840000	0.000103571
500	DJB	850000	0.000103529
500	DJB	860000	0.000103488
500	DJB	870000	0.000104598
500	DJB	880000	0.000105682
500	DJB	890000	0.000105618
500	DJB	900000	0.000107778
500	DJB	910000	0.000107692
500	DJB	920000	0.000107609
500	DJB	930000	0.000108602
500	DJB	940000	0.000109574
500	DJB	950000	0.000115789
500	DJB	960000	0.000116667
500	DJB	970000	0.000117526
500	DJB	980000	0.000121429
500	DJB	990000	0.000121212
500	DJB	1000000	0.000121
500	DEK	10000	0
500	DEK	20000	0
500	DEK	30000	0
500	DEK	40000	0
500	DEK	50000	0
500	DEK	60000	0
500	DEK	70000	0
500	DEK	80000	0
500	DEK	90000	0
500	DEK	100000	1e-05
500	DEK	110000	1.81818e-05
500	DEK	120000	1.66667e-05
500	DEK	130000	1.53846e-05
500	DEK	140000	1.42857e-05
500	DEK	150000	1.33333e-05
500	DEK	160000	1.25e-05
500	DEK	170000	2.35294e-05
500	DEK	180000	2.22222e-05
500	DEK	190000	2.63158e-05
500	DEK	200000	2.5e-05
500	DEK	210000	2.38095e-05
500	DEK	220000	2.72727e-05
500	DEK	230000	3.04348e-05
500	DEK	240000	2.91667e-05
500	DEK	250000	2.8e-05
500	DEK	260000	2.69231e-05
500	DEK	270000	2.59259e-05
500	DEK	280000	2.85714e-05
500	DEK	290000	2.75862e-05
500	DEK	300000	2.66667e-05
500	DEK	310000	2.58065e-05
500	DEK	320000	2.8125e-05
500	DEK	330000	2.72727e-05
500	DEK	340000	2.94118e-05
500	DEK	350000	3.42857e-05
500	DEK	360000	3.33333e-05
500	DEK	370000	3.51351e-05
500	DEK	380000	3.42105e-05
500	DEK	390000	3.58974e-05
500	DEK	400000	3.75e-05
500	DEK	410000	3.90244e-05
500	DEK	420000	4.04762e-05
500	DEK	430000	4.4186e-05
500	DEK	440000	4.54545e-05
500	DEK	450000	4.44444e-05
500	DEK	460000	4.56522e-05
500	DEK	470000	4.68085e-05
500	DEK	480000	4.79167e-05
500	DEK	490000	5.10204e-05
500	DEK	500000	5e-05
500	DEK	510000	5.4902e-05
500	DEK	520000	5.57692e-05
500	DEK	530000	5.66038e-05
500	DEK	540000	5.74074e-05
500	DEK	550000	6.36364e-05
500	DEK	560000	6.25e-05
500	DEK	570000	6.66667e-05
500	DEK	580000	6.89655e-05
500	DEK	590000	6.94915e-05
500	DEK	600000	7.16667e-05
500	DEK	610000	7.04918e-05
500	DEK	620000	7.25806e-05
500	DEK	630000	7.30159e-05
500	DEK	640000	7.65625e-05
500	DEK	650000	8.30769e-05
500	DEK	660000	8.48485e-05
500	DEK	670000	8.50746e-05
500	DEK	680000	8.82353e-05
500	DEK	690000	8.98551e-05
500	DEK	700000	9.14286e-05
500	DEK	710000	9.29577e-05
500	DEK	720000	9.44444e-05
500	DEK	730000	9.45205e-05
500	DEK	740000	9.59459e-05
500	DEK	750000	9.46667e-05
500	DEK	760000	9.60526e-05
500	DEK	770000	9.87013e-05
500	DEK	780000	9.74359e-05
500	DEK	790000	9.74684e-05
500	DEK	800000	9.625e-05
500	DEK	810000	9.87654e-05
500	DEK	820000	0.00010122
500	DEK	830000	0.00010241
500	DEK	840000	0.00010119
500	DEK	850000	0.000102353
500	DEK	860000	0.000105814
500	DEK	870000	0.000106897
500	DEK	880000	0.000107955
500	DEK	890000	0.000111236
500	DEK	900000	0.00011
500	DEK	910000	0.000108791
500	DEK	920000	0.000113043
500	DEK	930000	0.000113978
500	DEK	940000	0.000112766
500	DEK	950000	0.000113684
500	DEK	960000	0.000114583
500	DEK	970000	0.000115464
500	DEK	980000	0.000114286
500	DEK	990000	0.000114141
500	DEK	1000000	0.000113
500	AP	10000	0
500	AP	20000	0
500	AP	30000	0
500	AP	40000	0
500	AP	50000	0
500	AP	60000	0
500	AP	70000	0
500	AP	80000	0
500	AP	90000	0
500	AP	100000	0
500	AP	110000	0
500	AP	120000	0
500	AP	130000	1.53846e-05
500	AP	140000	1.42857e-05
500	AP	150000	2e-05
500	AP	160000	1.875e-05
500	AP	170000	2.94118e-05
500	AP	180000	2.77778e-05
500	AP	190000	2.63158e-05
500	AP	200000	3.5e-05
500	AP	210000	3.33333e-05
500	AP	220000	3.18182e-05
500	AP	230000	3.04348e-05
500	AP	240000	3.75e-05
500	AP	250000	4.4e-05
500	AP	260000	4.61538e-05
500	AP	270000	4.44444e-05
500	AP	280000	4.28571e-05
500	AP	290000	4.48276e-05
500	AP	300000	4.66667e-05
500	AP	310000	4.83871e-05
500	AP	320000	5e-05
500	AP	330000	5.15152e-05
500	AP	340000	5.29412e-05
500	AP	350000	5.14286e-05
500	AP	360000	5.27778e-05
500	AP	370000	5.13514e-05
500	AP	380000	5.26316e-05
500	AP	390000	5.38462e-05
500	AP	400000	5.25e-05
500	AP	410000	5.36585e-05
500	AP	420000	5.2381e-05
500	AP	430000	5.5814e-05
500	AP	440000	6.13636e-05
500	AP	450000	6.22222e-05
500	AP	460000	6.73913e-05
500	AP	470000	6.59574e-05
500	AP	480000	6.45833e-05
500	AP	490000	6.53061e-05
500	AP	500000	7e-05
500	AP	510000	7.05882e-05
500	AP	520000	7.11538e-05
500	AP	530000	6.98113e-05
500	AP	540000	7.03704e-05
500	AP	550000	7.09091e-05
500	AP	560000	7.5e-05
500	AP	570000	7.36842e-05
500	AP	580000	7.58621e-05
500	AP	590000	8.30508e-05
500	AP	600000	8.5e-05
500	AP	610000	8.36066e-05
